Order_Date,Ship_Date,Region,Category,Products,Sales,Quantity,Revenue,Profit,Products1,total_sales1,Region1,total_profit1,Year,Products_loss,Loss
12/7/2017,12/12/2017,Central,Office Supplies,Fasteners,3.552,3,10.656,1.2432,,,,,,,
12/7/2017,12/12/2017,Central,Office Supplies,Paper,15.552,3,46.656,5.4432,,,,,,,
12/7/2017,12/12/2017,South,Office Supplies,Appliances,320.64,4,1282.56,89.7792,,,,,,,
12/7/2017,12/12/2017,South,Technology,Accessories,52,4,208,23.4,,,,,,,
12/7/2017,12/13/2017,Central,Office Supplies,Binders,1889.99,5,9449.95,-2929.4845,,,,,,,
12/7/2017,12/14/2017,West,Office Supplies,Paper,50.04,6,300.24,25.02,,,,,,,
12/8/2017,12/9/2017,West,Office Supplies,Storage,29.79,3,89.37,8.6391,,,,,,,
12/8/2017,12/9/2017,West,Furniture,Furnishings,128.9,2,257.8,15.468,,,,,,,
12/8/2017,12/9/2017,West,Office Supplies,Paper,60.12,9,541.08,28.8576,,,,,,,
12/8/2017,12/10/2017,East,Furniture,Furnishings,109.48,2,218.96,33.9388,,,,,,,
12/8/2017,12/10/2017,East,Office Supplies,Storage,272.94,3,818.82,0,,,,,,,
12/8/2017,12/10/2017,East,Office Supplies,Paper,19.44,3,58.32,9.3312,,,,,,,
12/8/2017,12/10/2017,East,Office Supplies,Storage,31.92,4,127.68,8.2992,,,,,,,
12/8/2017,12/10/2017,East,Office Supplies,Storage,592.74,6,3556.44,160.0398,,,,,,,
12/8/2017,12/11/2017,East,Office Supplies,Art,13.248,4,52.992,3.6432,,,,,,,
12/8/2017,12/11/2017,East,Technology,Phones,83.988,2,167.976,-20.997,,,,,,,
12/8/2017,12/12/2017,West,Technology,Accessories,179.95,5,899.75,37.7895,,,,,,,
12/8/2017,12/12/2017,West,Technology,Copiers,1199.976,3,3599.928,434.9913,,,,,,,
12/8/2017,12/12/2017,West,Office Supplies,Paper,27.15,5,135.75,13.3035,,,,,,,
12/8/2017,12/12/2017,West,Furniture,Tables,1004.024,7,7028.168,-112.9527,,,,,,,
12/8/2017,12/12/2017,West,Office Supplies,Paper,9.68,1,9.68,4.6464,,,,,,,
12/8/2017,12/12/2017,West,Office Supplies,Labels,28.35,9,255.15,13.608,,,,,,,
12/8/2017,12/12/2017,West,Office Supplies,Paper,55.98,1,55.98,27.4302,,,,,,,
12/8/2017,12/12/2017,West,Furniture,Bookcases,1336.829,13,17378.777,31.4548,,,,,,,
12/8/2017,12/12/2017,West,Furniture,Chairs,113.568,2,227.136,-18.4548,,,,,,,
12/8/2017,12/12/2017,West,Office Supplies,Appliances,69.48,1,69.48,20.844,,,,,,,
12/8/2017,12/13/2017,Central,Technology,Accessories,178.11,3,534.33,32.0598,,,,,,,
12/8/2017,12/13/2017,Central,Office Supplies,Appliances,1089.75,3,3269.25,305.13,,,,,,,
12/8/2017,12/13/2017,Central,Office Supplies,Labels,61.06,2,122.12,28.0876,,,,,,,
12/8/2017,12/13/2017,Central,Furniture,Bookcases,459.92,4,1839.68,41.3928,,,,,,,
12/8/2017,12/13/2017,Central,Office Supplies,Paper,27.52,4,110.08,12.6592,,,,,,,
12/8/2017,12/14/2017,West,Office Supplies,Paper,87.92,4,351.68,40.4432,,,,,,,
12/8/2017,12/14/2017,West,Office Supplies,Binders,22.424,1,22.424,8.409,,,,,,,
12/8/2017,12/14/2017,West,Office Supplies,Binders,90.48,3,271.44,33.93,,,,,,,
12/8/2017,12/14/2017,West,Office Supplies,Storage,42.76,1,42.76,11.1176,,,,,,,
12/8/2017,12/15/2017,East,Furniture,Chairs,215.544,4,862.176,-58.5048,,,,,,,
12/9/2017,12/11/2017,Central,Office Supplies,Binders,1.248,3,3.744,-1.9344,,,,,,,
12/9/2017,12/11/2017,Central,Furniture,Furnishings,9.708,3,29.124,-5.8248,,,,,,,
12/9/2017,12/11/2017,Central,Office Supplies,Storage,27.24,3,81.72,2.724,,,,,,,
12/9/2017,12/11/2017,Central,Technology,Accessories,104.88,6,629.28,41.952,,,,,,,
12/9/2017,12/11/2017,Central,Office Supplies,Art,34.7,5,173.5,12.492,,,,,,,
12/9/2017,12/11/2017,Central,Office Supplies,Binders,33.72,4,134.88,15.5112,,,,,,,
12/9/2017,12/11/2017,Central,Office Supplies,Paper,14.94,3,44.82,7.0218,,,,,,,
12/9/2017,12/11/2017,West,Furniture,Bookcases,148.257,3,444.771,15.6978,,,,,,,
12/9/2017,12/12/2017,South,Office Supplies,Binders,29.36,2,58.72,13.5056,,,,,,,
12/9/2017,12/12/2017,South,Office Supplies,Appliances,214.9,5,1074.5,62.321,,,,,,,
12/9/2017,12/12/2017,South,Office Supplies,Binders,15.92,4,63.68,7.4824,,,,,,,
12/9/2017,12/12/2017,South,Technology,Accessories,146.45,5,732.25,48.3285,,,,,,,
12/9/2017,12/12/2017,South,Office Supplies,Storage,15.14,1,15.14,0.6056,,,,,,,
12/9/2017,12/12/2017,South,Office Supplies,Labels,5.76,2,11.52,2.6496,,,,,,,
12/9/2017,12/12/2017,South,Technology,Copiers,1399.98,2,2799.96,629.991,,,,,,,
12/9/2017,12/13/2017,East,Office Supplies,Storage,37.208,1,37.208,-7.4416,,,,,,,
12/9/2017,12/13/2017,East,Office Supplies,Envelopes,57.576,3,172.728,21.591,,,,,,,
12/9/2017,12/13/2017,Central,Furniture,Chairs,872.94,3,2618.82,226.9644,,,,,,,
12/9/2017,12/13/2017,Central,Office Supplies,Binders,41.54,2,83.08,19.5238,,,,,,,
12/9/2017,12/13/2017,Central,Office Supplies,Paper,12.96,2,25.92,6.2208,,,,,,,
12/9/2017,12/13/2017,West,Office Supplies,Art,11.16,2,22.32,2.79,,,,,,,
12/9/2017,12/13/2017,West,Furniture,Tables,896.328,9,8066.952,22.4082,,,,,,,
12/9/2017,12/13/2017,West,Office Supplies,Appliances,189,1,189,68.04,,,,,,,
12/9/2017,12/13/2017,West,Office Supplies,Paper,419.4,5,2097,146.79,,,,,,,
12/9/2017,12/13/2017,West,Office Supplies,Binders,13.005,3,39.015,-9.9705,,,,,,,
12/9/2017,12/14/2017,West,Technology,Phones,444.768,4,1779.072,44.4768,,,,,,,
12/9/2017,12/14/2017,Central,Office Supplies,Paper,15.984,2,31.968,4.995,,,,,,,
12/9/2017,12/15/2017,Central,Office Supplies,Paper,33.45,5,167.25,15.387,,,,,,,
12/9/2017,12/15/2017,Central,Office Supplies,Binders,10.4,5,52,5.096,,,,,,,
12/9/2017,12/15/2017,East,Office Supplies,Art,2.624,1,2.624,0.4264,,,,,,,
12/9/2017,12/15/2017,East,Office Supplies,Binders,11.088,7,77.616,-8.1312,,,,,,,
12/9/2017,12/15/2017,Central,Office Supplies,Binders,54.9,5,274.5,26.901,,,,,,,
12/9/2017,12/16/2017,Central,Office Supplies,Paper,143.856,9,1294.704,48.5514,,,,,,,
12/10/2017,12/10/2017,Central,Office Supplies,Binders,34.5,3,103.5,15.525,,,,,,,
12/10/2017,12/10/2017,East,Office Supplies,Envelopes,10.86,3,32.58,5.1042,,,,,,,
12/10/2017,12/10/2017,East,Office Supplies,Appliances,426.79,7,2987.53,123.7691,,,,,,,
12/10/2017,12/12/2017,East,Office Supplies,Paper,10.368,2,20.736,3.6288,,,,,,,
12/10/2017,12/12/2017,East,Furniture,Furnishings,310.88,2,621.76,23.316,,,,,,,
12/10/2017,12/12/2017,South,Furniture,Furnishings,19.104,3,57.312,5.7312,,,,,,,
12/10/2017,12/12/2017,West,Technology,Accessories,49.08,3,147.24,4.908,,,,,,,
12/10/2017,12/12/2017,West,Office Supplies,Storage,324.9,5,1624.5,38.988,,,,,,,
12/10/2017,12/12/2017,West,Office Supplies,Art,18.24,3,54.72,5.2896,,,,,,,
12/10/2017,12/12/2017,West,Technology,Phones,95.84,4,383.36,34.742,,,,,,,
12/10/2017,12/12/2017,West,Office Supplies,Paper,12.96,2,25.92,6.2208,,,,,,,
12/10/2017,12/13/2017,East,Office Supplies,Binders,3.273,1,3.273,-2.5093,,,,,,,
12/10/2017,12/13/2017,East,Furniture,Furnishings,87.92,5,439.6,15.386,,,,,,,
12/10/2017,12/14/2017,East,Technology,Accessories,14.2,1,14.2,3.3725,,,,,,,
12/10/2017,12/14/2017,West,Furniture,Tables,1669.6,4,6678.4,116.872,,,,,,,
12/10/2017,12/15/2017,South,Technology,Accessories,599.97,3,1799.91,257.9871,,,,,,,
12/10/2017,12/15/2017,South,Technology,Phones,38.97,3,116.91,0.7794,,,,,,,
12/10/2017,12/15/2017,South,Office Supplies,Binders,45.84,8,366.72,22.0032,,,,,,,
12/10/2017,12/15/2017,South,Furniture,Furnishings,14.76,2,29.52,4.2804,,,,,,,
12/10/2017,12/17/2017,West,Office Supplies,Binders,19.936,4,79.744,7.2268,,,,,,,
12/10/2017,12/17/2017,West,Office Supplies,Binders,65.568,2,131.136,22.9488,,,,,,,
12/11/2017,12/11/2017,Central,Office Supplies,Paper,10.368,2,20.736,3.6288,,,,,,,
12/11/2017,12/11/2017,Central,Furniture,Furnishings,77.72,1,77.72,-66.062,,,,,,,
12/11/2017,12/11/2017,Central,Furniture,Chairs,520.464,2,1040.928,-14.8704,,,,,,,
12/11/2017,12/12/2017,Central,Technology,Accessories,116.312,7,814.184,23.2624,,,,,,,
12/11/2017,12/13/2017,Central,Office Supplies,Appliances,1.392,2,2.784,-3.7584,,,,,,,
12/11/2017,12/13/2017,East,Office Supplies,Fasteners,6.54,3,19.62,2.1582,,,,,,,
12/11/2017,12/14/2017,Central,Office Supplies,Envelopes,7.28,1,7.28,3.4944,,,,,,,
12/11/2017,12/14/2017,Central,Office Supplies,Binders,5.4,3,16.2,2.592,,,,,,,
12/11/2017,12/15/2017,East,Office Supplies,Binders,23.36,4,93.44,7.884,,,,,,,
12/11/2017,12/15/2017,East,Technology,Accessories,39.98,2,79.96,13.5932,,,,,,,
12/11/2017,12/15/2017,East,Office Supplies,Binders,14.952,1,14.952,5.0463,,,,,,,
12/11/2017,12/15/2017,East,Office Supplies,Paper,17.94,3,53.82,8.073,,,,,,,
12/11/2017,12/15/2017,East,Technology,Phones,116.98,2,233.96,29.245,,,,,,,
12/11/2017,12/17/2017,East,Furniture,Chairs,63.686,1,63.686,-9.098,,,,,,,
12/11/2017,12/17/2017,South,Furniture,Tables,721.875,6,4331.25,-420,,,,,,,
12/11/2017,12/17/2017,South,Technology,Phones,73.568,4,294.272,-16.5528,,,,,,,
12/11/2017,12/17/2017,South,Office Supplies,Art,13.584,1,13.584,1.3584,,,,,,,
12/11/2017,12/17/2017,South,Furniture,Chairs,64.784,1,64.784,-12.147,,,,,,,
12/11/2017,12/17/2017,East,Office Supplies,Binders,40.2,5,201,18.09,,,,,,,
12/11/2017,12/17/2017,East,Office Supplies,Binders,735.98,2,1471.96,331.191,,,,,,,
12/11/2017,12/17/2017,East,Office Supplies,Appliances,22.75,7,159.25,6.5975,,,,,,,
12/11/2017,12/18/2017,East,Technology,Phones,128.85,3,386.55,3.8655,,,,,,,
12/13/2017,12/13/2017,West,Office Supplies,Storage,31.44,3,94.32,8.4888,,,,,,,
12/13/2017,12/18/2017,East,Furniture,Bookcases,287.976,3,863.928,7.1994,,,,,,,
12/13/2017,12/18/2017,West,Office Supplies,Labels,8.64,3,25.92,4.2336,,,,,,,
12/13/2017,12/18/2017,West,Office Supplies,Paper,38.88,6,233.28,18.6624,,,,,,,
12/13/2017,12/18/2017,West,Furniture,Furnishings,201.04,8,1608.32,54.2808,,,,,,,
12/13/2017,12/18/2017,West,Office Supplies,Paper,12.96,2,25.92,6.3504,,,,,,,
12/14/2017,12/14/2017,Central,Furniture,Furnishings,266.352,6,1598.112,-292.9872,,,,,,,
12/14/2017,12/14/2017,Central,Furniture,Furnishings,56.328,3,168.984,-26.7558,,,,,,,
12/14/2017,12/14/2017,Central,Technology,Accessories,39.264,3,117.792,-4.908,,,,,,,
12/14/2017,12/14/2017,Central,Office Supplies,Art,95.232,6,571.392,24.9984,,,,,,,
12/14/2017,12/18/2017,West,Furniture,Furnishings,26.25,3,78.75,11.025,,,,,,,
12/14/2017,12/18/2017,West,Office Supplies,Binders,64.96,14,909.44,22.736,,,,,,,
12/14/2017,12/18/2017,West,Office Supplies,Envelopes,43.7,5,218.5,20.539,,,,,,,
12/14/2017,12/18/2017,East,Technology,Copiers,1199.98,2,2399.96,467.9922,,,,,,,
12/14/2017,12/18/2017,East,Office Supplies,Storage,73.85,1,73.85,2.2155,,,,,,,
12/14/2017,12/18/2017,East,Office Supplies,Supplies,25.71,3,77.13,6.6846,,,,,,,
12/14/2017,12/18/2017,East,Office Supplies,Fasteners,17.28,6,103.68,8.1216,,,,,,,
12/14/2017,12/18/2017,East,Furniture,Tables,526.582,2,1053.164,-52.6582,,,,,,,
12/14/2017,12/19/2017,Central,Furniture,Tables,974.988,4,3899.952,-97.4988,,,,,,,
12/14/2017,12/20/2017,Central,Technology,Accessories,227.976,3,683.928,28.497,,,,,,,
12/14/2017,12/20/2017,Central,Technology,Phones,52.68,3,158.04,19.755,,,,,,,
12/14/2017,12/20/2017,Central,Furniture,Furnishings,2.032,1,2.032,-1.3208,,,,,,,
12/14/2017,12/20/2017,South,Technology,Accessories,159.8,4,639.2,70.312,,,,,,,
12/14/2017,12/20/2017,South,Technology,Accessories,44.75,5,223.75,8.5025,,,,,,,
12/15/2017,12/19/2017,Central,Office Supplies,Art,10.192,7,71.344,1.0192,,,,,,,
12/15/2017,12/19/2017,West,Office Supplies,Paper,22.83,3,68.49,10.7301,,,,,,,
12/15/2017,12/19/2017,West,Office Supplies,Appliances,54.32,4,217.28,16.296,,,,,,,
12/15/2017,12/19/2017,West,Technology,Phones,196.776,3,590.328,14.7582,,,,,,,
12/15/2017,12/20/2017,West,Furniture,Furnishings,22.77,3,68.31,9.7911,,,,,,,
12/16/2017,12/20/2017,Central,Office Supplies,Binders,10.8,5,54,5.184,,,,,,,
12/16/2017,12/20/2017,West,Office Supplies,Binders,5.984,2,11.968,2.244,,,,,,,
12/16/2017,12/20/2017,West,Technology,Accessories,189.95,5,949.75,45.588,,,,,,,
12/16/2017,12/20/2017,West,Technology,Accessories,149.95,5,749.75,31.4895,,,,,,,
12/16/2017,12/20/2017,West,Office Supplies,Art,29.95,5,149.75,8.6855,,,,,,,
12/16/2017,12/20/2017,West,Office Supplies,Labels,44.4,3,133.2,22.2,,,,,,,
12/16/2017,12/21/2017,West,Furniture,Chairs,81.568,2,163.136,9.1764,,,,,,,
12/16/2017,12/21/2017,West,Furniture,Chairs,97.184,2,194.368,6.074,,,,,,,
12/16/2017,12/21/2017,West,Office Supplies,Binders,24.32,5,121.6,8.208,,,,,,,
12/16/2017,12/21/2017,West,Furniture,Furnishings,18.96,2,37.92,7.584,,,,,,,
12/16/2017,12/21/2017,West,Office Supplies,Paper,13.36,2,26.72,6.4128,,,,,,,
12/16/2017,12/21/2017,West,Office Supplies,Storage,158.9,5,794.5,7.945,,,,,,,
12/16/2017,12/23/2017,East,Office Supplies,Binders,33.376,4,133.504,10.43,,,,,,,
12/17/2017,12/20/2017,West,Office Supplies,Binders,11.808,2,23.616,4.2804,,,,,,,
12/17/2017,12/21/2017,Central,Office Supplies,Appliances,66.284,2,132.568,-178.9668,,,,,,,
12/17/2017,12/21/2017,West,Office Supplies,Binders,15.24,5,76.2,5.1435,,,,,,,
12/17/2017,12/21/2017,West,Office Supplies,Paper,13.23,3,39.69,6.0858,,,,,,,
12/17/2017,12/21/2017,South,Furniture,Chairs,504.9,5,2524.5,80.784,,,,,,,
12/17/2017,12/21/2017,South,Office Supplies,Storage,544.38,3,1633.14,157.8702,,,,,,,
12/17/2017,12/21/2017,West,Office Supplies,Storage,481.32,4,1925.28,125.1432,,,,,,,
12/17/2017,12/21/2017,West,Office Supplies,Supplies,13.98,1,13.98,3.6348,,,,,,,
12/17/2017,12/21/2017,Central,Office Supplies,Storage,32.56,2,65.12,8.4656,,,,,,,
12/17/2017,12/22/2017,Central,Office Supplies,Paper,28.16,4,112.64,13.2352,,,,,,,
12/17/2017,12/23/2017,East,Office Supplies,Storage,166.72,2,333.44,41.68,,,,,,,
12/17/2017,12/23/2017,East,Office Supplies,Binders,24.816,3,74.448,8.3754,,,,,,,
12/17/2017,12/23/2017,East,Furniture,Furnishings,124.36,2,248.72,27.3592,,,,,,,
12/18/2017,12/19/2017,West,Office Supplies,Art,6.63,3,19.89,1.7901,,,,,,,
12/18/2017,12/19/2017,West,Office Supplies,Paper,12.96,2,25.92,6.2208,,,,,,,
12/18/2017,12/19/2017,West,Office Supplies,Paper,32.4,5,162,15.552,,,,,,,
12/18/2017,12/20/2017,South,Office Supplies,Art,12.672,9,114.048,1.4256,,,,,,,
12/18/2017,12/22/2017,East,Office Supplies,Art,18.704,7,130.928,2.338,,,,,,,
12/18/2017,12/23/2017,West,Office Supplies,Binders,46.672,2,93.344,16.3352,,,,,,,
12/18/2017,12/23/2017,West,Furniture,Bookcases,119.833,1,119.833,-12.6882,,,,,,,
12/18/2017,12/23/2017,West,Technology,Accessories,119.98,2,239.96,57.5904,,,,,,,
12/18/2017,12/23/2017,East,Furniture,Furnishings,18.96,2,37.92,8.532,,,,,,,
12/18/2017,12/23/2017,East,Office Supplies,Binders,7.236,3,21.708,-6.03,,,,,,,
12/18/2017,12/23/2017,East,Office Supplies,Fasteners,4.824,3,14.472,1.7487,,,,,,,
12/18/2017,12/23/2017,East,Office Supplies,Paper,91.36,5,456.8,29.692,,,,,,,
12/18/2017,12/23/2017,East,Office Supplies,Appliances,130.112,2,260.224,13.0112,,,,,,,
12/18/2017,12/24/2017,East,Office Supplies,Art,38.82,6,232.92,17.469,,,,,,,
12/18/2017,12/24/2017,East,Furniture,Chairs,1141.938,9,10277.442,139.5702,,,,,,,
12/18/2017,12/24/2017,East,Office Supplies,Appliances,1704.56,13,22159.28,511.368,,,,,,,
12/18/2017,12/24/2017,East,Office Supplies,Art,3.2,2,6.4,1.376,,,,,,,
12/18/2017,12/24/2017,West,Office Supplies,Art,5.76,2,11.52,1.6704,,,,,,,
12/18/2017,12/24/2017,Central,Furniture,Furnishings,99.95,5,499.75,22.9885,,,,,,,
12/18/2017,12/24/2017,Central,Technology,Accessories,29.34,3,88.02,10.8558,,,,,,,
12/19/2017,12/21/2017,South,Office Supplies,Supplies,1665.62,2,3331.24,33.3124,,,,,,,
12/19/2017,12/23/2017,West,Furniture,Furnishings,13.36,5,66.8,4.008,,,,,,,
12/19/2017,12/23/2017,West,Office Supplies,Storage,78.256,2,156.512,-17.6076,,,,,,,
12/19/2017,12/23/2017,West,Furniture,Bookcases,102.018,7,714.126,-183.6324,,,,,,,
12/19/2017,12/24/2017,West,Office Supplies,Binders,36.672,2,73.344,11.46,,,,,,,
12/20/2017,12/26/2017,East,Office Supplies,Paper,6.48,1,6.48,3.1104,,,,,,,
12/20/2017,12/26/2017,East,Office Supplies,Binders,6.984,1,6.984,2.3571,,,,,,,
12/20/2017,12/26/2017,East,Office Supplies,Paper,279.9,5,1399.5,137.151,,,,,,,
12/20/2017,12/26/2017,East,Office Supplies,Binders,50.352,3,151.056,17.6232,,,,,,,
12/20/2017,12/26/2017,East,Office Supplies,Paper,34.02,3,102.06,16.6698,,,,,,,
12/21/2017,12/21/2017,Central,Furniture,Furnishings,15.92,2,31.84,7.0048,,,,,,,
12/21/2017,12/24/2017,South,Technology,Accessories,71,4,284,27.69,,,,,,,
12/21/2017,12/25/2017,West,Office Supplies,Art,6.63,3,19.89,1.7901,,,,,,,
12/21/2017,12/25/2017,West,Office Supplies,Art,5.88,2,11.76,1.7052,,,,,,,
12/21/2017,12/25/2017,West,Office Supplies,Storage,1000.02,7,7000.14,290.0058,,,,,,,
12/21/2017,12/26/2017,South,Office Supplies,Binders,23.88,6,143.28,11.2236,,,,,,,
12/21/2017,12/27/2017,West,Office Supplies,Storage,124.36,2,248.72,33.5772,,,,,,,
12/21/2017,12/27/2017,Central,Office Supplies,Storage,375.34,1,375.34,18.767,,,,,,,
12/21/2017,12/28/2017,East,Technology,Phones,281.97,3,845.91,78.9516,,,,,,,
12/21/2017,12/28/2017,East,Office Supplies,Supplies,69.5,5,347.5,20.155,,,,,,,
12/21/2017,12/28/2017,East,Office Supplies,Paper,166.44,3,499.32,79.8912,,,,,,,
12/22/2017,12/24/2017,South,Office Supplies,Envelopes,7.824,1,7.824,2.934,,,,,,,
12/22/2017,12/24/2017,East,Office Supplies,Binders,1.641,1,1.641,-1.3128,,,,,,,
12/22/2017,12/24/2017,East,Technology,Phones,629.958,7,4409.706,94.4937,,,,,,,
12/22/2017,12/24/2017,West,Technology,Accessories,474.95,5,2374.75,142.485,,,,,,,
12/22/2017,12/25/2017,Central,Technology,Accessories,199.95,5,999.75,63.984,,,,,,,
12/22/2017,12/25/2017,Central,Furniture,Chairs,1586.69,7,11106.83,412.5394,,,,,,,
12/22/2017,12/25/2017,Central,Technology,Accessories,84.99,1,84.99,30.5964,,,,,,,
12/22/2017,12/25/2017,Central,Furniture,Tables,411.8,2,823.6,70.006,,,,,,,
12/22/2017,12/25/2017,West,Furniture,Tables,182.55,2,365.1,-135.087,,,,,,,
12/22/2017,12/26/2017,West,Office Supplies,Art,4.17,3,12.51,1.0842,,,,,,,
12/22/2017,12/26/2017,West,Technology,Phones,67.04,4,268.16,6.704,,,,,,,
12/22/2017,12/26/2017,West,Office Supplies,Storage,37.32,3,111.96,10.4496,,,,,,,
12/22/2017,12/26/2017,West,Office Supplies,Labels,18.45,5,92.25,8.6715,,,,,,,
12/22/2017,12/26/2017,Central,Office Supplies,Paper,25.92,5,129.6,9.072,,,,,,,
12/22/2017,12/26/2017,Central,Office Supplies,Binders,6.33,5,31.65,-9.8115,,,,,,,
12/22/2017,12/26/2017,Central,Office Supplies,Paper,75.88,5,379.4,26.558,,,,,,,
12/22/2017,12/26/2017,South,Furniture,Chairs,141.96,2,283.92,35.49,,,,,,,
12/22/2017,12/26/2017,Central,Furniture,Tables,607.52,2,1215.04,97.2032,,,,,,,
12/22/2017,12/26/2017,Central,Office Supplies,Storage,31.16,2,62.32,7.79,,,,,,,
12/22/2017,12/27/2017,Central,Office Supplies,Appliances,839.43,3,2518.29,218.2518,,,,,,,
12/22/2017,12/27/2017,East,Office Supplies,Supplies,695.16,6,4170.96,34.758,,,,,,,
12/22/2017,12/27/2017,East,Furniture,Bookcases,220.98,1,220.98,50.8254,,,,,,,
12/22/2017,12/28/2017,South,Furniture,Tables,934.956,6,5609.736,-249.3216,,,,,,,
12/22/2017,12/28/2017,South,Technology,Accessories,46.864,2,93.728,7.6154,,,,,,,
12/22/2017,12/28/2017,South,Office Supplies,Storage,26.16,3,78.48,1.962,,,,,,,
12/22/2017,12/28/2017,South,Office Supplies,Art,23.128,7,161.896,2.891,,,,,,,
12/22/2017,12/28/2017,South,Office Supplies,Appliances,59.24,5,296.2,16.291,,,,,,,
12/23/2017,12/23/2017,West,Office Supplies,Art,13.48,4,53.92,5.9312,,,,,,,
12/23/2017,12/25/2017,Central,Office Supplies,Paper,28.672,8,229.376,10.3936,,,,,,,
12/23/2017,12/25/2017,Central,Office Supplies,Appliances,29.312,8,234.496,-74.7456,,,,,,,
12/23/2017,12/25/2017,Central,Office Supplies,Binders,13.84,4,55.36,-22.144,,,,,,,
12/23/2017,12/25/2017,Central,Office Supplies,Paper,175.872,4,703.488,63.7536,,,,,,,
12/23/2017,12/27/2017,East,Furniture,Furnishings,181.95,3,545.85,38.2095,,,,,,,
12/23/2017,12/27/2017,South,Furniture,Furnishings,72.704,4,290.816,19.0848,,,,,,,
12/23/2017,12/27/2017,South,Office Supplies,Art,12.264,7,85.848,1.0731,,,,,,,
12/23/2017,12/27/2017,South,Office Supplies,Storage,218.352,3,655.056,-54.588,,,,,,,
12/23/2017,12/28/2017,South,Office Supplies,Storage,62.04,4,248.16,17.3712,,,,,,,
12/23/2017,12/28/2017,South,Technology,Phones,494.97,3,1484.91,148.491,,,,,,,
12/23/2017,12/28/2017,South,Office Supplies,Storage,367.96,4,1471.84,14.7184,,,,,,,
12/23/2017,12/28/2017,South,Office Supplies,Paper,44.96,2,89.92,20.6816,,,,,,,
12/23/2017,12/28/2017,South,Office Supplies,Envelopes,182.94,3,548.82,85.9818,,,,,,,
12/23/2017,12/30/2017,East,Furniture,Furnishings,27.46,2,54.92,9.8856,,,,,,,
12/24/2017,12/25/2017,West,Technology,Copiers,2879.952,6,17279.712,1007.9832,,,,,,,
12/24/2017,12/25/2017,West,Office Supplies,Binders,90.48,3,271.44,33.93,,,,,,,
12/24/2017,12/27/2017,Central,Office Supplies,Storage,264.32,2,528.64,19.824,,,,,,,
12/24/2017,12/28/2017,East,Furniture,Chairs,271.764,2,543.528,48.3136,,,,,,,
12/24/2017,12/28/2017,East,Office Supplies,Binders,14.376,3,43.128,4.8519,,,,,,,
12/24/2017,12/28/2017,South,Technology,Machines,479.97,3,1439.91,239.985,,,,,,,
12/24/2017,12/28/2017,South,Furniture,Chairs,232.88,4,931.52,60.5488,,,,,,,
12/24/2017,12/28/2017,East,Office Supplies,Paper,19.44,3,58.32,9.3312,,,,,,,
12/24/2017,12/28/2017,East,Office Supplies,Binders,12.3,5,61.5,6.15,,,,,,,
12/24/2017,12/29/2017,East,Office Supplies,Appliances,35.91,3,107.73,9.6957,,,,,,,
12/24/2017,12/29/2017,East,Office Supplies,Binders,17.88,3,53.64,5.5875,,,,,,,
12/24/2017,12/29/2017,East,Furniture,Furnishings,37.93,1,37.93,6.8274,,,,,,,
12/24/2017,12/30/2017,West,Office Supplies,Binders,21.312,3,63.936,7.992,,,,,,,
12/24/2017,12/31/2017,West,Office Supplies,Storage,1003.62,6,6021.72,0,,,,,,,
12/24/2017,12/31/2017,West,Furniture,Furnishings,8.544,4,34.176,1.9224,,,,,,,
12/24/2017,12/31/2017,West,Furniture,Chairs,842.376,3,2527.128,105.297,,,,,,,
12/25/2017,12/28/2017,South,Office Supplies,Storage,95.94,3,287.82,9.594,,,,,,,
12/25/2017,12/28/2017,South,Furniture,Chairs,304.45,5,1522.25,76.1125,,,,,,,
12/25/2017,12/28/2017,South,Furniture,Furnishings,21,3,63,5.775,,,,,,,
12/25/2017,12/28/2017,South,Technology,Machines,120,2,240,-7.2,,,,,,,
12/25/2017,12/29/2017,East,Furniture,Bookcases,191.984,2,383.968,4.7996,,,,,,,
12/25/2017,12/29/2017,South,Office Supplies,Paper,96.08,2,192.16,46.1184,,,,,,,
12/25/2017,12/29/2017,South,Office Supplies,Fasteners,3.62,2,7.24,1.1946,,,,,,,
12/25/2017,12/29/2017,South,Office Supplies,Paper,629.1,6,3774.6,301.968,,,,,,,
12/25/2017,12/29/2017,South,Technology,Phones,90.48,2,180.96,23.5248,,,,,,,
12/25/2017,12/29/2017,West,Office Supplies,Binders,153.552,3,460.656,51.8238,,,,,,,
